"360344","occ","","","34128","Carduelis","genus","130732","Pleistocene","","2.588","0.0117","8987"
"360345","occ","","","34128","Carduelis","genus","130732","Pleistocene","","2.588","0.0117","8987"
"361387","occ","","","22235","Struthio","genus","39278","Tortonian","Piacenzian","11.62","2.588","8636"
"361388","occ","","","22235","Leptoptilos","genus","105607","Tortonian","Piacenzian","11.62","2.588","8636"
"361389","occ","","","22235","Aves","class","36616","Tortonian","Piacenzian","11.62","2.588","8636"
"361602","occ","","","22239","Struthio","genus","39278","Pliocene","","5.333","2.588","8636"
"361681","occ","","","34269","Meleagris gallopavo","species","110952","Late Pleistocene","","0.126","0.0117","9008"
"361682","occ","","","34269","Larus","genus","36644","Late Pleistocene","","0.126","0.0117","9008"
"361683","occ","","","34269","Tyto","genus","39409","Late Pleistocene","","0.126","0.0117","9008"
"361684","occ","","","34269","Ardea herodias","species","110948","Late Pleistocene","","0.126","0.0117","9008"
"361685","occ","","","34269","Mycteria","genus","229491","Late Pleistocene","","0.126","0.0117","9008"
"361686","occ","","","34269","Aves","class","36616","Late Pleistocene","","0.126","0.0117","9008"
"361687","occ","","","34269","Ardeidae","family","39541","Late Pleistocene","","0.126","0.0117","9008"
"361688","occ","","","34269","Ardea","genus","39542","Late Pleistocene","","0.126","0.0117","9008"
"361689","occ","","","34269","Cathartes aura","species","103975","Late Pleistocene","","0.126","0.0117","9008"
"361690","occ","","","34269","Querquedula floridiana","species","54117","Late Pleistocene","","0.126","0.0117","9008"
"361692","occ","","","34269","Nyctanassa violacea","species","289715","Late Pleistocene","","0.126","0.0117","9008"
"362044","occ","","","34302","Baptornis","genus","36618","Late Campanian","","83.5","70.6","9017"
"362233","occ","","","34330","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9022"
"362254","occ","","","34332","Struthio","genus","39278","Pleistocene","","2.588","0.0117","9024"
"362557","occ","","","34310","Baptornis","genus","36618","Late Campanian","","83.5","70.6","9017"
"362584","occ","","","34311","Baptornis","genus","36618","Late Campanian","","83.5","70.6","9017"
"362634","occ","","","34313","Baptornis","genus","36618","Late Campanian","","83.5","70.6","9017"
"362850","occ","","","34368","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9031"
"362866","occ","","","34370","Struthio","genus","39278","Ruscinian","","5.333","3.2","9585"
"363548","occ","","","34439","Struthio","genus","39278","Pliocene","","5.333","2.588","9043"
"366022","occ","","","34643","Struthio","genus","39278","Late Miocene","","11.608","5.333","9170"
"367480","occ","23143","","34750","Euenantiornithes","superorder","98805","Late Campanian","","83.5","70.6","32718"
"367497","occ","","","34755","Ichthyornis dispar","species","54877","Early Coniacian","","89.3","85.8","7491"
"367498","occ","","","34756","Ichthyornis dispar","species","54877","Early Campanian","","83.5","70.6","7491"
"367499","occ","","","34757","Ichthyornis dispar","species","54877","Early Campanian","","83.5","70.6","7491"
"368272","occ","","","34842","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9314"
"368330","occ","","","34848","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9314"
"368547","occ","","","34870","Anas","genus","67686","Pleistocene","","2.588","0.0117","9347"
"368548","occ","","","34870","Anas crecca","species","133772","Pleistocene","","2.588","0.0117","9347"
"368549","occ","","","34870","Falco","genus","39319","Pleistocene","","2.588","0.0117","9347"
"368551","occ","","","34870","Coturnix","genus","143789","Pleistocene","","2.588","0.0117","9347"
"368552","occ","","","34870","Porzana","genus","94495","Pleistocene","","2.588","0.0117","9347"
"368553","occ","","","34870","Limosa","genus","210450","Pleistocene","","2.588","0.0117","9347"
"368554","occ","","","34870","Scolopax","genus","129788","Pleistocene","","2.588","0.0117","9347"
"368555","occ","","","34870","Columba livia","species","94497","Pleistocene","","2.588","0.0117","9347"
"368560","occ","","","34870","Alauda","genus","124183","Pleistocene","","2.588","0.0117","9347"
"368561","occ","","","34870","Eremophila alpestris","species","335311","Pleistocene","","2.588","0.0117","9347"
"368562","occ","","","34870","Hirundo","genus","191577","Pleistocene","","2.588","0.0117","9347"
"368567","occ","","","34870","Turdus","genus","83491","Pleistocene","","2.588","0.0117","9347"
"368568","occ","","","34870","Turdus","genus","83491","Pleistocene","","2.588","0.0117","9347"
"368569","occ","","","34870","Turdus","genus","83491","Pleistocene","","2.588","0.0117","9347"
"368573","occ","","","34870","Sturnus","genus","134487","Pleistocene","","2.588","0.0117","9347"
"368574","occ","","","34870","Corvidae","family","39445","Pleistocene","","2.588","0.0117","9347"
"368575","occ","","","34870","Corvus","genus","39446","Pleistocene","","2.588","0.0117","9347"
"369027","occ","","","34898","Laridae","family","39603","Early Pleistocene","","2.588","0.781","9343"
"369264","occ","","","34929","Aves","class","36616","Villanyian","","3.2","2.588","9381"
"370220","occ","","","35045","Falco","genus","39319","Middle Pleistocene","","0.781","0.126","9309"
"370266","occ","","","35047","Coturnix","genus","143789","Middle Pleistocene","","0.781","0.126","9309"
"370267","occ","","","35047","Otis","genus","39600","Middle Pleistocene","","0.781","0.126","9309"
"370268","occ","","","35047","Otis","genus","39600","Middle Pleistocene","","0.781","0.126","9309"
"370465","occ","","","35076","Palaeocryptonyx","genus","39344","Pliocene","Pleistocene","5.333","0.0117","9424"
"370466","occ","","","35076","Picidae","family","39438","Pliocene","Pleistocene","5.333","0.0117","9424"
"370468","occ","","","35076","Turdus","genus","83491","Pliocene","Pleistocene","5.333","0.0117","9424"
"370469","occ","","","35076","Turdus","genus","83491","Pliocene","Pleistocene","5.333","0.0117","9424"
"370471","occ","","","35076","Corvidae","family","39445","Pliocene","Pleistocene","5.333","0.0117","9424"
"370472","occ","","","35076","Corvus","genus","39446","Pliocene","Pleistocene","5.333","0.0117","9424"
"370473","occ","","","35076","Corvus pliocaenus","species","210442","Pliocene","Pleistocene","5.333","0.0117","9424"
"370507","occ","","","35078","Tachybaptus","genus","289521","Early Pleistocene","Middle Pleistocene","2.588","0.126","9468"
"370508","occ","","","35078","Anas crecca","species","133772","Early Pleistocene","Middle Pleistocene","2.588","0.126","9468"
"370509","occ","","","35078","Anas platyrhynchos","species","83434","Early Pleistocene","Middle Pleistocene","2.588","0.126","9468"
"370510","occ","","","35078","Anas clypeata","species","83437","Early Pleistocene","Middle Pleistocene","2.588","0.126","9468"
"370511","occ","","","35078","Anas","genus","67686","Early Pleistocene","Middle Pleistocene","2.588","0.126","9468"
"370512","occ","","","35078","Anas","genus","67686","Early Pleistocene","Middle Pleistocene","2.588","0.126","9468"
"370514","occ","","","35078","Aythya","genus","83440","Early Pleistocene","Middle Pleistocene","2.588","0.126","9468"
"370515","occ","","","35078","Aythya","genus","83440","Early Pleistocene","Middle Pleistocene","2.588","0.126","9468"
"370516","occ","","","35078","Aythya","genus","83440","Early Pleistocene","Middle Pleistocene","2.588","0.126","9468"
"370517","occ","","","35078","Aythya","genus","83440","Early Pleistocene","Middle Pleistocene","2.588","0.126","9468"
"370520","occ","","","35078","Bubo","genus","58496","Early Pleistocene","Middle Pleistocene","2.588","0.126","9468"
"372750","occ","","","35279","Struthio","genus","39278","Late Miocene","","11.608","5.333","9493"
"372779","occ","","","35281","Struthio","genus","39278","Late Miocene","","11.608","5.333","9493"
"372780","occ","","","35281","Phalacrocorax","genus","39689","Late Miocene","","11.608","5.333","9493"
"372781","occ","","","35281","Anhinga pannonica","species","335092","Late Miocene","","11.608","5.333","9493"
"372782","occ","","","35281","Balaenicipitidae","family","39640","Late Miocene","","11.608","5.333","9493"
"372783","occ","","","35281","Leptoptilos falconeri","species","179072","Late Miocene","","11.608","5.333","9493"
"373439","occ","","","35354","Francolinus","genus","173506","Ruscinian","Villanyian","5.333","2.588","9534"
"373440","occ","","","35354","Aves","class","36616","Ruscinian","Villanyian","5.333","2.588","9534"
"373518","occ","","","35358","Francolinus","genus","173506","Villanyian","","3.2","2.588","9534"
"373519","occ","","","35358","Francolinus","genus","173506","Villanyian","","3.2","2.588","9534"
"373520","occ","","","35358","Bubo","genus","58496","Villanyian","","3.2","2.588","9534"
"373521","occ","","","35358","Athene veta","species","227177","Villanyian","","3.2","2.588","9534"
"373522","occ","","","35358","Surnia","genus","130718","Villanyian","","3.2","2.588","9534"
"373523","occ","","","35358","Passeriformes","order","39441","Villanyian","","3.2","2.588","9534"
"373572","occ","","","35359","Rallidae","family","39513","Pliocene","Pleistocene","5.333","0.0117","9534"
"373573","occ","","","35359","Gallus","genus","99150","Pliocene","Pleistocene","5.333","0.0117","9534"
"373575","occ","","","35359","Apus","genus","39424","Pliocene","Pleistocene","5.333","0.0117","9534"
"373576","occ","","","35359","Passeriformes","order","39441","Pliocene","Pleistocene","5.333","0.0117","9534"
"373618","occ","","","35361","Aves","class","36616","Late Miocene","","11.608","5.333","9546"
"374069","occ","","","20083","Aves","class","36616","Early Pliocene","","5.333","3.6","9549"
"374092","occ","","","35368","Francolinus","genus","173506","Villanyian","","3.2","2.588","9534"
"374093","occ","","","35368","Falco","genus","39319","Villanyian","","3.2","2.588","9534"
"374094","occ","","","35368","Passeriformes","order","39441","Villanyian","","3.2","2.588","9534"
"374120","occ","","","35369","Francolinus","genus","173506","Villanyian","","3.2","2.588","9534"
"374121","occ","","","35369","Bubo","genus","58496","Villanyian","","3.2","2.588","9534"
"374122","occ","","","35369","Surnia","genus","130718","Villanyian","","3.2","2.588","9534"
"374123","occ","","","35369","Aquila chrysaetos","species","94489","Villanyian","","3.2","2.588","9534"
"374124","occ","","","35369","Aves","class","36616","Villanyian","","3.2","2.588","9534"
"374231","occ","","","35371","Aves","class","36616","Villanyian","","3.2","2.588","9534"
"374309","occ","","","35374","Anas","genus","67686","Villanyian","","3.2","2.588","9534"
"374402","occ","","","35383","Aves","class","36616","Pliocene","Pleistocene","5.333","0.0117","9534"
"375004","occ","","","35427","Aves","class","36616","Early Pleistocene","","2.588","0.781","9534"
"375021","occ","","","35428","Francolinus","genus","173506","Early Pleistocene","","2.588","0.781","9534"
"375023","occ","","","35428","Otis","genus","39600","Early Pleistocene","","2.588","0.781","9534"
"375024","occ","","","35428","Circus","genus","146037","Early Pleistocene","","2.588","0.781","9534"
"375108","occ","","","35431","Francolinus","genus","173506","Early Pleistocene","","2.588","0.781","9534"
"375110","occ","","","35431","Asio flammeus","species","161529","Early Pleistocene","","2.588","0.781","9534"
"375111","occ","","","35431","Hirundo","genus","191577","Early Pleistocene","","2.588","0.781","9534"
"375588","occ","","","35457","Anser","genus","83424","Early Pleistocene","","2.588","0.781","9534"
"375589","occ","","","35457","Anatidae","family","39624","Early Pleistocene","","2.588","0.781","9534"
"375591","occ","","","35457","Coturnix","genus","143789","Early Pleistocene","","2.588","0.781","9534"
"375592","occ","","","35457","Surnia","genus","130718","Early Pleistocene","","2.588","0.781","9534"
"375593","occ","","","35457","Athene","genus","94499","Early Pleistocene","","2.588","0.781","9534"
"375594","occ","","","35457","Falco","genus","39319","Early Pleistocene","","2.588","0.781","9534"
"375595","occ","","","35457","Falco","genus","39319","Early Pleistocene","","2.588","0.781","9534"
"375599","occ","","","35457","Hirundo","genus","191577","Early Pleistocene","","2.588","0.781","9534"
"375600","occ","","","35457","Passeriformes","order","39441","Early Pleistocene","","2.588","0.781","9534"
"375672","occ","","","35459","Aves","class","36616","Early Pleistocene","","2.588","0.781","9534"
"375757","occ","","","35463","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9534"
"375776","occ","","","35464","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9534"
"375806","occ","","","35465","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9534"
"375835","occ","","","35466","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9534"
"375866","occ","","","35467","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9534"
"375954","occ","","","35472","Apus","genus","39424","Middle Pleistocene","","0.781","0.126","9534"
"375956","occ","","","35472","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9534"
"376039","occ","","","35474","Corvidae","family","39445","Middle Pleistocene","","0.781","0.126","9534"
"376056","occ","","","35476","Pyrrhocorax","genus","94501","Middle Pleistocene","","0.781","0.126","9534"
"376057","occ","","","35476","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9534"
"379798","occ","","","35927","Songzia heidangkouensis","species","56423","Early Eocene","","55.8","48.6","9656"
"380833","occ","","","36134","Aves","class","36616","Middle Pleistocene","","0.781","0.126","9695"
"382127","occ","","","36266","Casuarius","genus","39287","Late Pliocene","","3.6","2.588","9728"
"382567","occ","","","36373","Aves","class","36616","Pleistocene","","2.588","0.0117","9754"
"382591","occ","","","36383","Hesperornis","genus","36620","Campanian","","83.6","72.1","9532"
"382613","occ","","","36384","Hesperornis","genus","36620","Campanian","","83.6","72.1","9532"
"382951","occ","","","36445","Hesperornis","genus","36620","Late Campanian","Early Maastrichtian","83.5","66","9532"
"382955","occ","","","36446","Hesperornis","genus","36620","Early Campanian","","83.5","70.6","9532"
"384063","occ","","","36379","Hesperornis regalis","species","96488","Middle Campanian","","83.5","70.6","9540"
"384559","occ","","","36611","Zonotrichia","genus","129849","Ensenadan","","1.2","0.781","9817"
"385114","occ","","","13311","Aves","class","36616","Maastrichtian","","72.1","66","4423"
"385426","occ","","","36710","Hesperornis regalis","species","96488","Campanian","","83.6","72.1","9799"
"385669","occ","","","36746","Hesperornis regalis","species","96488","Campanian","","83.6","72.1","9799"
"385683","occ","","","23307","Ichthyornithiformes","order","63402","Early Campanian","","83.5","70.6","9541"
"385743","occ","","","36760","Aves","class","36616","Pleistocene","","2.588","0.0117","9852"
"387266","occ","","","23793","Aves","class","36616","Oligocene","","33.9","23.03","6760"
"387598","occ","","","37050","Aves","class","36616","Burdigalian","","20.44","15.97","9929"
"389061","occ","21161","","37184","Gobipteryx minuta","species","57334","Campanian","Maastrichtian","83.6","66","28690"
"389944","occ","","","18614","Aves","class","36616","Miocene","","23.03","5.333","3214"
"392711","occ","13285","","22689","Avisaurus gloriae","species","66860","Late Santonian","Early Campanian","85.8","70.6","14100"
"394906","occ","","","22491","Aves","class","36616","Gelasian","Calabrian","2.588","0.781","5626"
"396117","occ","","","38078","Hesperornithidae","family","39248","Maastrichtian","","72.1","66","10219"
"398294","occ","","","13066","Anas","genus","67686","Pleistocene","","2.588","0.0117","10275"
"398296","occ","","","13066","Meleagris gallopavo","species","110952","Pleistocene","","2.588","0.0117","10275"
"398297","occ","","","13066","Ectopistes migratorius","species","83493","Pleistocene","","2.588","0.0117","10275"
"398298","occ","","","13066","Passeriformes","order","39441","Pleistocene","","2.588","0.0117","10275"
"400881","occ","","","28747","Aves","class","36616","MP 17A","MP 17B","37.2","33.9","10789"
"401735","occ","","","38543","Aves","class","36616","Albian","","113","100.5","10344"
"401736","occ","","","38543","Ornithothoraces","unranked clade","64115","Albian","","113","100.5","10344"
"403139","occ","17999","","24563","Archaeopterygiformes","order","39238","Kimmeridgian","","157.3","152.1","10386"
"403513","occ","","","38719","Prophaethontidae","family","39655","Lutetian","","47.8","41.3","10411"
"404183","occ","","","38793","Diogenornis fragilis","species","246685","Late Paleocene","Early Eocene","58.7","48.6","10425"
"405245","occ","","IF","38894","Aquatilavipes swiboldae","species","57431","Aptian","","125","113","10514"
"405515","occ","","","38949","Aves","class","36616","Early Eocene","","55.8","48.6","10537"
"405526","occ","","","38951","Musophagidae","family","39309","Early Eocene","","55.8","48.6","10537"
"406255","occ","","","41992","Aves","class","36616","Lutetian","","47.8","41.3","11062"
"408494","occ","","","39321","Struthio","genus","39278","Early Pleistocene","","2.588","0.781","10617"
"409029","occ","","","39388","Hesperornis","genus","36620","Early Campanian","","83.5","70.6","10631"
"409288","occ","","","22701","Rhynchaeites messelensis","species","57667","MP 11","","48.6","40.4","10646"
"410310","occ","","","36008","Aves","class","36616","Early Pleistocene","","2.588","0.781","10660"
"411706","occ","","","39816","Gavia","genus","39709","Late Miocene","","11.608","5.333","10786"
"411707","occ","","","39816","Falco","genus","39319","Late Miocene","","11.608","5.333","10786"
"411709","occ","","","39817","Bubo","genus","58496","Late Miocene","Pleistocene","11.608","0.0117","10787"
"411904","occ","","","39295","Telmabates antiquus","species","57764","Middle Eocene","","48.6","37.2","10799"
"411905","occ","","","39295","Aves","class","36616","Middle Eocene","","48.6","37.2","10799"
"412194","occ","","","39643","Aves","class","36616","Late Eocene","","37.2","33.9","10789"
"412210","occ","","","39665","Aves","class","36616","Late Eocene","","37.2","33.9","10789"
"417593","occ","","","40500","Francolinus","genus","173506","Early Pleistocene","","2.588","0.781","10917"
"417594","occ","","","40500","Columba","genus","39354","Early Pleistocene","","2.588","0.781","10917"
"417595","occ","","","40500","Turdus","genus","83491","Early Pleistocene","","2.588","0.781","10917"
"418937","occ","","","40687","Struthio asiaticus","species","223880","Pleistocene","","2.588","0.0117","10958"
"418970","occ","","","40695","Francolinus","genus","173506","Middle Pleistocene","","0.781","0.126","10958"
"418971","occ","","","40695","Anas","genus","67686","Middle Pleistocene","","0.781","0.126","10958"
"418972","occ","","","40695","Anser","genus","83424","Middle Pleistocene","","0.781","0.126","10958"
"418990","occ","","","39409","Cygnus","genus","83418","Pliocene","","5.333","2.588","10960"
"418991","occ","","","39409","Struthio","genus","39278","Pliocene","","5.333","2.588","10960"
"419535","occ","","","40755","Aves","class","36616","Miocene","","23.03","5.333","10998"
"422077","occ","","","41026","Mergus","genus","39627","Villanyian","","3.2","2.588","11054"
"423923","occ","","","11798","Anas","genus","67686","Turolian","","8.7","5.333","10885"
"423924","occ","","","11798","Aythya","genus","83440","Turolian","","8.7","5.333","10885"
"427952","occ","","","41735","Struthio","genus","39278","Vallesian","","11.608","8.7","11166"
"429031","occ","","","41888","Presbyornithidae","family","39621","Lutetian","","47.8","41.3","10858"
"429032","occ","","","41888","Phasianidae","family","39340","Lutetian","","47.8","41.3","10858"
"429033","occ","","","41888","Psittacidae","family","39358","Lutetian","","47.8","41.3","10858"
"430554","occ","","","41989","Milvoides kempi","species","58255","Lutetian","","47.8","41.3","11062"
"430555","occ","","","41989","Aves","class","36616","Lutetian","","47.8","41.3","11062"
"430581","occ","","","41992","Milvoides kempi","species","58255","Lutetian","","47.8","41.3","11062"
"430583","occ","","","41992","Parvirallus gracilis","species","58259","Lutetian","","47.8","41.3","11062"
"430584","occ","","","41992","Latipons gardneri","species","58261","Lutetian","","47.8","41.3","11062"
"430585","occ","","","41992","Latipons","genus","58260","Lutetian","","47.8","41.3","11062"
"430598","occ","","","41994","Aves","class","36616","Lutetian","","47.8","41.3","11062"
"430615","occ","","","41996","Aves","class","36616","Lutetian","","47.8","41.3","11062"
"430649","occ","","","41998","Aves","class","36616","Lutetian","","47.8","41.3","11062"
"434415","occ","","","42444","Milvoides kempi","species","58255","Bartonian","","41.3","38","11292"
"434417","occ","","","42444","Parvirallus gracilis","species","58259","Bartonian","","41.3","38","11292"
"434471","occ","","","42451","Milvoides kempi","species","58255","Bartonian","","41.3","38","11292"
"434473","occ","","","42451","Latipons gardneri","species","58261","Bartonian","","41.3","38","11292"
"434474","occ","","","42451","Latipons","genus","58260","Bartonian","","41.3","38","11292"
"434475","occ","","","42451","Latipons","genus","58260","Bartonian","","41.3","38","11292"
"434476","occ","","","42452","Litoripes medius","species","58257","Lutetian","","47.8","41.3","11292"
"438984","occ","","","42865","Aves","class","36616","Pleistocene","","2.588","0.0117","11377"
"439021","occ","","","42866","Struthio","genus","39278","Middle Pleistocene","","0.781","0.126","11378"
"439185","occ","","","42867","Somateria","genus","83443","Early Pleistocene","","2.588","0.781","11380"
"442246","occ","","","41810","Sinanas","genus","39630","Astaracian","","15.97","11.608","11442"
"442248","occ","","","41810","Youngornis","genus","39538","Astaracian","","15.97","11.608","11442"
"442277","occ","","","41813","Accipitrinae","subfamily","99071","Burdigalian","","20.44","15.97","11443"
"442319","occ","","","43400","Aquila","genus","94488","Burdigalian","","20.44","15.97","11443"
"442320","occ","","","43400","Gypaetinae","subfamily","99072","Burdigalian","","20.44","15.97","11443"
"442321","occ","","","43400","Perdicinae","subfamily","98837","Burdigalian","","20.44","15.97","11443"
"442322","occ","","","43400","Phasianidae","family","39340","Burdigalian","","20.44","15.97","11443"
"442882","occ","","","43644","Aves","class","36616","Early Pleistocene","","2.588","0.781","11465"
"443203","occ","","","43653","Aves","class","36616","Middle Pleistocene","","0.781","0.126","11465"
"443268","occ","","","43655","Aves","class","36616","Middle Pleistocene","","0.781","0.126","11465"
"443301","occ","","","43656","Aves","class","36616","Pleistocene","","2.588","0.0117","11465"
"443338","occ","","","43657","Aves","class","36616","Middle Pleistocene","Late Pleistocene","0.781","0.0117","11465"
"443394","occ","","","43664","Anas","genus","67686","Middle Pleistocene","","0.781","0.126","11465"
"443436","occ","","","43666","Aves","class","36616","Middle Pleistocene","","0.781","0.126","11465"
"447657","occ","","","44090","Anser","genus","83424","Middle Pleistocene","","0.781","0.126","11572"
"447658","occ","","","44090","Branta bernicla","species","83427","Middle Pleistocene","","0.781","0.126","11572"
"447659","occ","","","44090","Anas acuta","species","83435","Middle Pleistocene","","0.781","0.126","11572"
"447660","occ","","","44090","Anas","genus","67686","Middle Pleistocene","","0.781","0.126","11572"
"447661","occ","","","44090","Anas platyrhynchos","species","83434","Middle Pleistocene","","0.781","0.126","11572"
"447662","occ","","","44090","Anas","genus","67686","Middle Pleistocene","","0.781","0.126","11572"
"447663","occ","","","44090","Calidris","genus","83484","Middle Pleistocene","","0.781","0.126","11572"
"447664","occ","","","44090","Rallus","genus","39537","Middle Pleistocene","","0.781","0.126","11572"
"447676","occ","","","31583","Aves","class","36616","Early Oligocene","","33.9","28.4","11574"
"450033","occ","","","44180","Aves","class","36616","Lutetian","","47.8","41.3","11605"
"450128","occ","","","44184","Aves","class","36616","Priabonian","","38","33.9","11605"
"451689","occ","","","12840","Diatropornis","genus","53328","Bartonian","","41.3","38","11648"
"451690","occ","","","12840","Idiornis gaillardi","species","58748","Bartonian","","41.3","38","11648"
"451691","occ","","","12840","Taoperdix","genus","135605","Bartonian","","41.3","38","11648"
"452437","occ","","","12840","Aegialornis gallicus","species","58749","Bartonian","","41.3","38","11648"
"452438","occ","","","12840","Aegialornis wetmorei","species","58750","Bartonian","","41.3","38","11648"
"452439","occ","","","12840","Primocolius sigei","species","58752","Bartonian","","41.3","38","11648"
"455221","occ","","","44943","Podiceps sociatus","species","55373","MN 9","MN 10","11.1","8.7","11708"
"456560","occ","","","44999","Diatryma","genus","39556","Lutetian","","47.8","41.3","11714"
"456609","occ","","","45002","Diatryma","genus","39556","Lutetian","","47.8","41.3","11714"
"456658","occ","","","13322","Palaeotis weigelti","species","246686","Lutetian","","47.8","41.3","11714"
"457537","occ","19746","","13307","Martinavis vincei","species","109399","Early Maastrichtian","","70.6","66","25461"
"457825","occ","","","45099","Hesperornithiformes","order","36617","Maastrichtian","","72.1","66","11749"
"457831","occ","","","45098","Aves","class","36616","Maastrichtian","","72.1","66","11749"
"457838","occ","","","14610","Avisaurus archibaldi","species","64064","Lancian","","70.6","66","11749"
"457850","occ","","","14610","Aves","class","36616","Lancian","","70.6","66","11749"
"457877","occ","","","45109","Aves","class","36616","Maastrichtian","","72.1","66","11749"
"457889","occ","","","45110","Aves","class","36616","Maastrichtian","","72.1","66","11749"
"457898","occ","","","45111","Aves","class","36616","Maastrichtian","","72.1","66","11749"
"457963","occ","","","45122","Aves","class","36616","Maastrichtian","","72.1","66","11749"
"457981","occ","","","45128","Aves","class","36616","Maastrichtian","","72.1","66","11749"
"458041","occ","","","45111","Hesperornithiformes","order","36617","Maastrichtian","","72.1","66","11749"
"458261","occ","","","45144","Aves","class","36616","Maastrichtian","","72.1","66","11749"
"458262","occ","","","45144","Hesperornithiformes","order","36617","Maastrichtian","","72.1","66","11749"
"459111","occ","","","15688","Aves","class","36616","Early Eocene","","55.8","48.6","11717"
"459866","occ","","","45299","Aves","class","36616","Maastrichtian","","72.1","66","11749"
"459989","occ","","","45313","Hesperornithiformes","order","36617","Maastrichtian","","72.1","66","11749"
"460015","occ","17961","","45325","Vegavis iaai","species","81024","Late Maastrichtian","","70.6","66","17312"
"460027","occ","","","45329","Apsaravis ukhaana","species","58898","Campanian","","83.6","72.1","11795"
"460446","occ","","","45381","Aves","class","36616","Maastrichtian","","72.1","66","11749"
"460646","occ","11840","","45418","Presbyornithidae","family","39621","Eocene","","56","33.9","11768"
"461734","occ","","","45560","Aves","class","36616","Middle Campanian","","83.5","70.6","11964"
"461845","occ","","","45564","Aves","class","36616","Middle Campanian","","83.5","70.6","11964"
"461918","occ","","","45566","Aves","class","36616","Middle Campanian","","83.5","70.6","11964"
"461954","occ","","","45567","Aves","class","36616","Middle Campanian","","83.5","70.6","11964"
"462171","occ","","","45602","Aves","class","36616","Langhian","","15.97","13.82","11994"
"462204","occ","","","45603","Aves","class","36616","MN 6","","13.65","12.75","11994"
"462627","occ","","","15590","Eogruidae","family","39491","Early Eocene","","55.8","48.6","11717"
"462640","occ","","","15592","Aves","class","36616","Early Eocene","","55.8","48.6","11717"
"462756","occ","","","16542","Gruiformes","order","39454","Late Uintan","","46.2","40.4","12028"
"462943","occ","","","45671","Aves","class","36616","Late Campanian","","83.5","70.6","11964"
"462979","occ","","","45674","Aves","class","36616","Late Campanian","","83.5","70.6","11964"
"463309","occ","","","45723","Sphenisciformes","order","36626","Priabonian","","38","33.9","12039"
"463724","occ","","","13096","Gaviiformes","order","39706","Chattian","","28.1","23.03","12143"
"463823","occ","","","45819","Aves","class","36616","Campanian","","83.6","72.1","11964"
"463882","occ","","","45820","Aves","class","36616","Middle Campanian","","83.5","70.6","11964"
"463926","occ","","","45821","Aves","class","36616","Campanian","","83.6","72.1","11964"
"464094","occ","21457","","45832","Copepteryx hexeris","species","142766","Chattian","","28.1","23.03","29340"
"464101","occ","","","45834","Plotopteridae","family","39682","Chattian","","28.1","23.03","12179"
"464106","occ","21456","","45835","Copepteryx hexeris","species","142766","Chattian","","28.1","23.03","29340"
"464640","occ","","","45892","Aves","class","36616","Late Campanian","","83.5","70.6","11964"
"464679","occ","","","45893","Aves","class","36616","Late Campanian","","83.5","70.6","11964"
"464714","occ","","","45894","Aves","class","36616","Campanian","","83.6","72.1","11964"
"464803","occ","","","45898","Aves","class","36616","Late Campanian","","83.5","70.6","11964"
"465465","occ","","","45458","Puffinus tedfordi","species","206576","Messinian","","7.246","5.333","12282"
"465466","occ","","","45458","Puffinus","genus","39702","Messinian","","7.246","5.333","12282"
"465467","occ","","","45458","Morus","genus","39679","Messinian","","7.246","5.333","12282"
"465468","occ","","","45458","Megapaloelodus opsigonus","species","229906","Messinian","","7.246","5.333","12282"
"465469","occ","","","45458","Cerorhinca minor","species","206577","Messinian","","7.246","5.333","12282"
"465470","occ","","","45458","Synthliboramphus","genus","67706","Messinian","","7.246","5.333","12282"
"465471","occ","","","45458","Mancalla cedrosensis","species","145761","Messinian","","7.246","5.333","12282"
"465582","occ","","","13079","Spheniscidae","family","39710","Messinian","","7.246","5.333","12182"
"465586","occ","","","45486","Spheniscidae","family","39710","Tortonian","","11.62","7.246","40374"
"465598","occ","","","46083","Spheniscidae","family","39710","Messinian","","7.246","5.333","12182"
"465621","occ","","","45487","Spheniscidae","family","39710","Serravallian","","13.82","11.62","12182"
"468609","occ","","","14515","Avisaurus archibaldi","species","64064","Lancian","","70.6","66","12423"
"469073","occ","","","46637","Aves","class","36616","Wasatchian","","55.8","50.3","11717"
"469243","occ","","","46657","Aves","class","36616","Wasatchian","","55.8","50.3","11717"
"469265","occ","","","46659","Aves","class","36616","Wasatchian","","55.8","50.3","11717"
"469386","occ","","","46674","Diatryma","genus","39556","Wasatchian","","55.8","50.3","11717"
"469460","occ","","","46683","Aves","class","36616","Wasatchian","","55.8","50.3","11717"
"469482","occ","","","46685","Diatryma","genus","39556","Wasatchian","","55.8","50.3","11717"
"469496","occ","","","46686","Aves","class","36616","Wasatchian","","55.8","50.3","11717"
