Georgiacetus,33.143333,-81.760559
Pezosiren,18.333332,-77.916664
Dichodon,50.677200,-1.085600
Cynodictis,50.677200,-1.085600
Saturninia,50.666668,-1.550000
Suevosciurus,50.666668,-1.550000
Eotalpa,50.666668,-1.550000
Stehlinia,50.666668,-1.550000
Schizogliravus,50.666668,-1.550000
Bransatoglis,50.666668,-1.550000
Heterohyus,50.666668,-1.550000
Palaeotherium,50.666668,-1.533333
Dichobune,50.666668,-1.550000
Anoplotherium,50.666668,-1.550000
Enaliarctos,35.492779,-118.848335
Argyrocetus,35.492779,-118.848335
Pinnarctidion,35.492779,-118.848335
Rostriamynodon,40.000000,111.000000
Conohyus,32.816666,75.366669
Laccopithecus,25.016666,102.066666
Indarctos,25.016666,102.066666
Sivapithecus,33.000000,72.000000
Dama,32.716667,35.049999
Equus,32.716667,35.049999
Hippopotamus,32.716667,35.049999
Cervus,32.716667,35.049999
Capreolus,32.716667,35.049999
Kharthlidelphis,42.532780,43.548332
Geniohyus,29.450001,30.583332
Titanohyrax,29.450001,30.583332
Saghatherium,29.450001,30.583332
Selenohyrax,29.450001,30.583332
Thyrohyrax,29.450001,30.583332
Pachyhyrax,29.450001,30.583332
Pachyhyrax,29.450001,30.583332
Pachyhyrax,29.450001,30.583332
Thyrohyrax,29.450001,30.583332
Titanohyrax,29.450001,30.583332
Atopotarus,33.772999,-118.339996
Pinocetus,50.520279,20.526388
Basiloterus,30.787779,70.440559
Tapirus,34.200001,-84.800003
Thyrohyrax,29.450001,30.583332
Thyrohyrax,29.450001,30.583332
Thyrohyrax,29.450001,30.583332
Thyrohyrax,29.450001,30.583332
Titanohyrax,29.450001,30.583332
Thyrohyrax,29.450001,30.583332
Thyrohyrax,29.450001,30.583332
Crenatosiren,30.339001,-82.780998
Dioplotherium,30.328981,-82.734985
Sachalinocetus,47.049999,142.050003
Proargyrolagus,-17.000000,-67.000000
Praekogia,28.366667,-115.183334
Aulophyseter,-40.733334,-64.933334
Desmostylus,37.556389,-121.922775
Microcetus,43.819443,51.431946
Mixocetus,34.083611,-118.199448
Austrosqualodon,-40.512779,172.751389
Eosiren,29.643459,30.700399
Basilosaurus,29.281731,30.041580
Dorudon,29.281731,30.041580
Dorudon,29.296270,30.046310
Allodesmus,35.386112,-118.985001
Capricornis,22.766666,111.566666
Cervus,22.766666,111.566666
Muntiacus,22.766666,111.566666
Sus,22.766666,111.566666
Tapirus,22.766666,111.566666
Panthera,22.766666,111.566666
Panthera,22.766666,111.566666
Crocuta,22.766666,111.566666
Paguma,22.766666,111.566666
Herpestes,22.766666,111.566666
Viverra,22.766666,111.566666
Lutra,22.766666,111.566666
Arctonyx,22.766666,111.566666
Ursus,22.766666,111.566666
Ailuropoda,22.766666,111.566666
Rattus,22.766666,111.566666
Mus,22.766666,111.566666
Pongo,22.766666,111.566666
Crocidura,22.766666,111.566666
Sastrilophus,33.233334,74.416664
Raoella,33.233334,74.416664
Kunmunella,33.233334,74.416664
Basilosaurus,30.782778,70.427780
Basilosaurus,29.296270,30.046310
Basilosaurus,29.305510,30.056330
Dorudon,29.305510,30.056330
Basilosaurus,29.259060,30.036060
Dorudon,29.259060,30.036060
Metaxytherium,-5.122500,-80.914444
Dorudon,33.454445,-80.127777
Basilosaurus,50.737778,-1.690278
Thinocetus,38.463890,-76.471107
Thinocetus,38.162224,-76.766670
Halicetus,38.463890,-76.471107
Dusisiren,26.233334,-112.500000
Hydrodamalis,35.166698,-120.733299
Elephas,30.733334,76.916664
Panthera,23.500000,87.000000
Bubalus,23.500000,87.000000
Equus,23.009167,79.116669
Equus,22.833332,77.972221
Equus,23.009722,79.108887
Equus,23.011110,79.116669
Equus,23.033333,79.016670
Equus,22.850000,77.861115
Equus,22.840834,77.866669
Dicerorhinus,32.683334,72.366669
Hispanotherium,32.683334,72.366669
Dorcatherium,32.683334,72.366669
Indraloris,32.766666,72.500000
Orycteropus,32.766666,72.500000
